Trade Date/Time,CUSIP *,Security Description *,Coupon(%),MaturityDate,Price (%),Yield (%),Calculation/ Date & Price (%),TradeAmount($),SpecialCondition
02/20/2019 08:58 AM,71883RLT8,CITY OF PHOENIX CIVIC IMPROVEMENT CORPORATION / JUNIOR LIEN WATER SYSTEM REVENUE REFUNDING BONDS SERIES 2011,5,07/01/2024,108.808,1.2,"07/01/2021
@ 100","50,000",Customer sold,-
02/19/2019 04:55 PM,71883RLT8,CITY OF PHOENIX CIVIC IMPROVEMENT CORPORATION / JUNIOR LIEN WATER SYSTEM REVENUE REFUNDING BONDS SERIES 2011,5,07/01/2024,109.175,1.055,"07/01/2021
@ 100","50,000",Customer bought,-
02/19/2019 04:55 PM,71883RLT8,CITY OF PHOENIX CIVIC IMPROVEMENT CORPORATION / JUNIOR LIEN WATER SYSTEM REVENUE REFUNDING BONDS SERIES 2011,5,07/01/2024,108.95,1.146,"07/01/2021
@ 100","50,000",Inter-dealer trade,
02/19/2019 04:55 PM,71883RLT8,CITY OF PHOENIX CIVIC IMPROVEMENT CORPORATION / JUNIOR LIEN WATER SYSTEM REVENUE REFUNDING BONDS SERIES 2011,5,07/01/2024,109.075,1.095,"07/01/2021
@ 100","50,000",Inter-dealer trade,
02/11/2019 10:08 AM,64971XGQ5,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2007 SERIES A, SUBSERIES A-3",5,08/01/2023,113.191,1.907,"08/01/2023
@ 100","15,000",Customer sold,-
02/11/2019 10:08 AM,64971XGQ5,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2007 SERIES A, SUBSERIES A-3",5,08/01/2023,113.366,1.869,"08/01/2023
@ 100","15,000",Customer bought,-
02/04/2019 12:35 PM,64971XGQ5,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2007 SERIES A, SUBSERIES A-3",5,08/01/2023,113.639,1.82,"08/01/2023
@ 100","25,000",Customer bought,-
02/27/2019 12:53 PM,74526QXU1,"PUERTO RICO ELECTRIC POWER AUTHORITY / POWER REVENUE BONDS, SERIES AAA",5.25,07/01/2021,62.5,-,-,"5,000",Inter-dealer trade,
02/27/2019 12:53 PM,74526QXU1,"PUERTO RICO ELECTRIC POWER AUTHORITY / POWER REVENUE BONDS, SERIES AAA",5.25,07/01/2021,63,-,-,"5,000",Inter-dealer trade,
02/22/2019 12:10 PM,74526QXU1,"PUERTO RICO ELECTRIC POWER AUTHORITY / POWER REVENUE BONDS, SERIES AAA",5.25,07/01/2021,66,-,-,"50,000",Customer bought,-
02/21/2019 02:12 PM,74526QXU1,"PUERTO RICO ELECTRIC POWER AUTHORITY / POWER REVENUE BONDS, SERIES AAA",5.25,07/01/2021,63.425,-,-,"50,000",Customer sold,-
02/21/2019 02:06 PM,74526QXU1,"PUERTO RICO ELECTRIC POWER AUTHORITY / POWER REVENUE BONDS, SERIES AAA",5.25,07/01/2021,64.399,-,-,"50,000",Inter-dealer trade,
02/21/2019 01:50 PM,74526QXU1,"PUERTO RICO ELECTRIC POWER AUTHORITY / POWER REVENUE BONDS, SERIES AAA",5.25,07/01/2021,64.599,-,-,"50,000",Inter-dealer trade,
02/22/2019 01:04 PM,73358WZT4,"THE PORT AUTHORITY OF NEW YORK AND NEW JERSEY / CONSOLIDATED BONDS, ONE HUNDRED NINETY-FIFTH SERIES",5,10/01/2020,105.237,1.663,"10/01/2020
@ 100","15,000",Inter-dealer trade,-
02/22/2019 01:04 PM,73358WZT4,"THE PORT AUTHORITY OF NEW YORK AND NEW JERSEY / CONSOLIDATED BONDS, ONE HUNDRED NINETY-FIFTH SERIES",5,10/01/2020,105.657,1.404,"10/01/2020
@ 100","15,000",Customer bought,-
02/20/2019 12:59 PM,73358WZT4,"THE PORT AUTHORITY OF NEW YORK AND NEW JERSEY / CONSOLIDATED BONDS, ONE HUNDRED NINETY-FIFTH SERIES",5,10/01/2020,105.12,1.756,"10/01/2020
@ 100","5,000",Inter-dealer trade,-
02/20/2019 12:59 PM,73358WZT4,"THE PORT AUTHORITY OF NEW YORK AND NEW JERSEY / CONSOLIDATED BONDS, ONE HUNDRED NINETY-FIFTH SERIES",5,10/01/2020,105.32,1.634,"10/01/2020
@ 100","5,000",Customer bought,-
02/05/2019 11:56 AM,73358WZT4,"THE PORT AUTHORITY OF NEW YORK AND NEW JERSEY / CONSOLIDATED BONDS, ONE HUNDRED NINETY-FIFTH SERIES",5,10/01/2020,104.37,2.284,"10/01/2020
@ 100","5,000",Customer sold,
02/05/2019 11:56 AM,73358WZT4,"THE PORT AUTHORITY OF NEW YORK AND NEW JERSEY / CONSOLIDATED BONDS, ONE HUNDRED NINETY-FIFTH SERIES",5,10/01/2020,104.37,2.284,"10/01/2020
@ 100","5,000",Inter-dealer trade,
02/14/2019 01:16 PM,451913AH0,ILLINOIS DEV FIN AUTH RETIREMENT HSG REV / RETIRE HSG REV BDS REGENCY PARK AT LINCOLNWOOD 1991 B,-,07/15/2025,86.647,2.25,"07/15/2025
@ 100","1,605,000",Customer sold,-
02/06/2019 01:27 PM,451913AH0,ILLINOIS DEV FIN AUTH RETIREMENT HSG REV / RETIRE HSG REV BDS REGENCY PARK AT LINCOLNWOOD 1991 B,-,07/15/2025,86.258,2.31,"07/15/2025
@ 100","15,000",Customer bought,-
02/06/2019 01:22 PM,451913AH0,ILLINOIS DEV FIN AUTH RETIREMENT HSG REV / RETIRE HSG REV BDS REGENCY PARK AT LINCOLNWOOD 1991 B,-,07/15/2025,85.458,2.457,"07/15/2025
@ 100","15,000",Customer sold,
02/01/2019 01:39 PM,451913AH0,ILLINOIS DEV FIN AUTH RETIREMENT HSG REV / RETIRE HSG REV BDS REGENCY PARK AT LINCOLNWOOD 1991 B,-,07/15/2025,85.991,2.356,"07/15/2025
@ 100","85,000",Inter-dealer trade,
02/01/2019 01:39 PM,451913AH0,ILLINOIS DEV FIN AUTH RETIREMENT HSG REV / RETIRE HSG REV BDS REGENCY PARK AT LINCOLNWOOD 1991 B,-,07/15/2025,86.116,2.333,"07/15/2025
@ 100","85,000",Inter-dealer trade,
02/01/2019 01:39 PM,451913AH0,ILLINOIS DEV FIN AUTH RETIREMENT HSG REV / RETIRE HSG REV BDS REGENCY PARK AT LINCOLNWOOD 1991 B,-,07/15/2025,86.159,2.325,"07/15/2025
@ 100","85,000",Inter-dealer trade,
02/01/2019 01:39 PM,451913AH0,ILLINOIS DEV FIN AUTH RETIREMENT HSG REV / RETIRE HSG REV BDS REGENCY PARK AT LINCOLNWOOD 1991 B,-,07/15/2025,86.809,2.207,"07/15/2025
@ 100","85,000",Customer bought,-
02/01/2019 10:19 AM,451913AH0,ILLINOIS DEV FIN AUTH RETIREMENT HSG REV / RETIRE HSG REV BDS REGENCY PARK AT LINCOLNWOOD 1991 B,-,07/15/2025,87.521,2.079,"07/15/2025
@ 100","5,000",Customer bought,-
02/26/2019 09:46 AM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,121.735,2.23,"11/01/2027
@ 100","25,000",Customer bought,-
02/25/2019 04:27 PM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,122.094,2.19,"11/01/2027
@ 100","50,000",Customer bought,-
02/25/2019 03:43 PM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,121.67,2.238,"11/01/2027
@ 100","50,000",Customer sold,-
02/22/2019 09:39 AM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,121.393,2.27,"11/01/2027
@ 100","25,000",Customer sold,
02/22/2019 09:39 AM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,121.393,2.27,"11/01/2027
@ 100","25,000",Inter-dealer trade,-
02/20/2019 11:08 AM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,121.685,2.24,"11/01/2027
@ 100","20,000",Inter-dealer trade,
02/20/2019 11:08 AM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,121.685,2.24,"11/01/2027
@ 100","20,000",Inter-dealer trade,-
02/20/2019 11:08 AM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,121.785,2.229,"11/01/2027
@ 100","20,000",Customer bought,-
02/15/2019 12:06 PM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,122.051,2.2,"11/01/2027
@ 100","25,000",Customer bought,-
02/14/2019 03:38 PM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,121.183,2.299,"11/01/2027
@ 100","25,000",Customer sold,-
02/12/2019 03:54 PM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,121.646,2.25,"11/01/2027
@ 100","10,000",Customer bought,-
02/06/2019 02:55 PM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,120.263,2.412,"11/01/2027
@ 100","20,000",Customer sold,
02/06/2019 02:55 PM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,120.263,2.412,"11/01/2027
@ 100","20,000",Inter-dealer trade,-
02/05/2019 08:42 AM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,121.16,2.31,"11/01/2027
@ 100","105,000",Customer bought,-
02/05/2019 08:42 AM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,121.249,2.3,"11/01/2027
@ 100","135,000",Customer bought,-
02/04/2019 12:50 PM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,120.965,2.333,"11/01/2027
@ 100","105,000",Customer sold,-
02/01/2019 04:24 PM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,121.073,2.321,"11/01/2027
@ 100","30,000",Inter-dealer trade,
02/01/2019 04:24 PM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,121.323,2.293,"11/01/2027
@ 100","30,000",Inter-dealer trade,
02/01/2019 04:24 PM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,120.824,2.35,"11/01/2027
@ 100","10,000",Inter-dealer trade,
02/01/2019 04:23 PM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,120.824,2.35,"11/01/2027
@ 100","10,000",Inter-dealer trade,
02/01/2019 12:54 PM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,119.754,2.472,"11/01/2027
@ 100","10,000",Customer sold,
02/01/2019 12:50 PM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,119.754,2.472,"11/01/2027
@ 100","10,000",Inter-dealer trade,-
02/21/2019 10:22 AM,41423PAE7,"HARRIS COUNTY, TEXAS / TOLL ROAD SENIOR LIEN REVENUE AND REFUNDING BONDS, SERIES 2018A",5,08/15/2023,113.967,1.74,"08/15/2023
@ 100","1,115,000",Inter-dealer trade,-
02/21/2019 10:22 AM,41423PAE7,"HARRIS COUNTY, TEXAS / TOLL ROAD SENIOR LIEN REVENUE AND REFUNDING BONDS, SERIES 2018A",5,08/15/2023,113.967,1.74,"08/15/2023
@ 100","1,115,000",Customer bought,-
02/19/2019 02:00 PM,41423PAE7,"HARRIS COUNTY, TEXAS / TOLL ROAD SENIOR LIEN REVENUE AND REFUNDING BONDS, SERIES 2018A",5,08/15/2023,113.815,1.78,"08/15/2023
@ 100","1,115,000",Customer sold,-
02/19/2019 02:00 PM,41423PAE7,"HARRIS COUNTY, TEXAS / TOLL ROAD SENIOR LIEN REVENUE AND REFUNDING BONDS, SERIES 2018A",5,08/15/2023,113.815,1.78,"08/15/2023
@ 100","1,115,000",Inter-dealer trade,-
02/15/2019 12:38 PM,41423PAE7,"HARRIS COUNTY, TEXAS / TOLL ROAD SENIOR LIEN REVENUE AND REFUNDING BONDS, SERIES 2018A",5,08/15/2023,113.685,1.81,"08/15/2023
@ 100","20,000",Customer bought,-
02/04/2019 12:27 PM,41423PAE7,"HARRIS COUNTY, TEXAS / TOLL ROAD SENIOR LIEN REVENUE AND REFUNDING BONDS, SERIES 2018A",5,08/15/2023,112.542,2.081,"08/15/2023
@ 100","20,000",Customer sold,-
02/20/2019 11:30 AM,91514AGB5,BOARD OF REGENTS OF THE UNIVERSITY OF TEXAS SYSTEM / REVENUE FINANCING SYSTEM REFUNDING BONDS SERIES 2016,5,08/15/2021,108.096,1.655,"08/15/2021
@ 100","25,000",Inter-dealer trade,-
02/20/2019 11:30 AM,91514AGB5,BOARD OF REGENTS OF THE UNIVERSITY OF TEXAS SYSTEM / REVENUE FINANCING SYSTEM REFUNDING BONDS SERIES 2016,5,08/15/2021,108.146,1.635,"08/15/2021
@ 100","25,000",Customer bought,-
02/15/2019 04:03 PM,91514AGB5,BOARD OF REGENTS OF THE UNIVERSITY OF TEXAS SYSTEM / REVENUE FINANCING SYSTEM REFUNDING BONDS SERIES 2016,5,08/15/2021,108.254,1.6,"08/15/2021
@ 100","300,000",Customer bought,
02/15/2019 04:02 PM,91514AGB5,BOARD OF REGENTS OF THE UNIVERSITY OF TEXAS SYSTEM / REVENUE FINANCING SYSTEM REFUNDING BONDS SERIES 2016,5,08/15/2021,108.254,1.6,"08/15/2021
@ 100","300,000",Inter-dealer trade,-
02/15/2019 04:02 PM,91514AGB5,BOARD OF REGENTS OF THE UNIVERSITY OF TEXAS SYSTEM / REVENUE FINANCING SYSTEM REFUNDING BONDS SERIES 2016,5,08/15/2021,108.126,1.65,"08/15/2021
@ 100","300,000",Customer sold,-
02/13/2019 11:39 AM,91514AGB5,BOARD OF REGENTS OF THE UNIVERSITY OF TEXAS SYSTEM / REVENUE FINANCING SYSTEM REFUNDING BONDS SERIES 2016,5,08/15/2021,108.107,1.675,"08/15/2021
@ 100","50,000",Inter-dealer trade,-
02/13/2019 11:39 AM,91514AGB5,BOARD OF REGENTS OF THE UNIVERSITY OF TEXAS SYSTEM / REVENUE FINANCING SYSTEM REFUNDING BONDS SERIES 2016,5,08/15/2021,109.052,1.308,"08/15/2021
@ 100","50,000",Customer bought,-
02/12/2019 02:27 PM,91514AGB5,BOARD OF REGENTS OF THE UNIVERSITY OF TEXAS SYSTEM / REVENUE FINANCING SYSTEM REFUNDING BONDS SERIES 2016,5,08/15/2021,107.542,1.9,"08/15/2021
@ 100","15,000",Customer sold,-
02/11/2019 03:59 PM,91514AGB5,BOARD OF REGENTS OF THE UNIVERSITY OF TEXAS SYSTEM / REVENUE FINANCING SYSTEM REFUNDING BONDS SERIES 2016,5,08/15/2021,107.923,1.757,"08/15/2021
@ 100","85,000",Customer sold,-
02/20/2019 08:08 AM,60412AMQ3,MINNESOTA ST / GO ST BDS 2009K,5,11/01/2020,102.327,1.6,"11/01/2019
@ 100","180,000",Customer bought,
02/20/2019 08:05 AM,60412AMQ3,MINNESOTA ST / GO ST BDS 2009K,5,11/01/2020,102.327,1.6,"11/01/2019
@ 100","180,000",Inter-dealer trade,-
02/19/2019 01:39 PM,60412AMQ3,MINNESOTA ST / GO ST BDS 2009K,5,11/01/2020,102.266,1.7,"11/01/2019
@ 100","180,000",Inter-dealer trade,-
02/19/2019 01:39 PM,60412AMQ3,MINNESOTA ST / GO ST BDS 2009K,5,11/01/2020,102.166,1.843,"11/01/2019
@ 100","180,000",Customer sold,-
02/25/2019 02:35 PM,650014TN3,NEW YORK STATE THRUWAY AUTHORITY / SECOND GENERAL HIGHWAY & BRIDGE TRUST FUND BONDS SERIES 2010A,5,04/01/2023,103.603,1.663,"04/01/2020
@ 100","45,000",Customer sold,-
02/25/2019 02:35 PM,650014TN3,NEW YORK STATE THRUWAY AUTHORITY / SECOND GENERAL HIGHWAY & BRIDGE TRUST FUND BONDS SERIES 2010A,5,04/01/2023,103.703,1.573,"04/01/2020
@ 100","45,000",Inter-dealer trade,
02/25/2019 02:35 PM,650014TN3,NEW YORK STATE THRUWAY AUTHORITY / SECOND GENERAL HIGHWAY & BRIDGE TRUST FUND BONDS SERIES 2010A,5,04/01/2023,103.703,1.573,"04/01/2020
@ 100","45,000",Inter-dealer trade,-
02/11/2019 09:24 AM,89602NE91,TRIBOROUGH BRIDGE AND TUNNEL AUTHORITY (MTA BRIDGES AND TUNNELS) / SUBORDINATE REVENUE REFUNDING BONDS 2013A CURRENT INTEREST BONDS (THE SERIES 2013A CIBS),5,11/15/2025,113.204,1.765,"05/15/2023
@ 100","25,000",Inter-dealer trade,-
02/11/2019 09:24 AM,89602NE91,TRIBOROUGH BRIDGE AND TUNNEL AUTHORITY (MTA BRIDGES AND TUNNELS) / SUBORDINATE REVENUE REFUNDING BONDS 2013A CURRENT INTEREST BONDS (THE SERIES 2013A CIBS),5,11/15/2025,114.902,1.382,"05/15/2023
@ 100","25,000",Customer bought,-
02/05/2019 12:22 PM,89602NE91,TRIBOROUGH BRIDGE AND TUNNEL AUTHORITY (MTA BRIDGES AND TUNNELS) / SUBORDINATE REVENUE REFUNDING BONDS 2013A CURRENT INTEREST BONDS (THE SERIES 2013A CIBS),5,11/15/2025,112.484,1.94,"05/15/2023
@ 100","25,000",Customer sold,-
03/04/2019 01:44 PM,544525SC3,DEPARTMENT OF WATER AND POWER OF THE CITY OF LOS ANGELES / WATER SYSTEM REVENUE BONDS 2013 SERIES B,5,07/01/2027,113.684,1.7,"07/01/2023
@ 100","520,000",Customer bought,-
03/21/2019 12:55 PM,64990FHW7,DORMITORY AUTHORITY OF THE STATE OF NEW YORK / STATE PERSONAL INCOME TAX REVENUE BONDS (GENERAL PURPOSE) SERIES 2018A (TAX-EXEMPT),5,09/15/2030,121.735,2.42,"09/15/2028
@ 100","25,000",Customer sold,-
03/21/2019 12:55 PM,64990FHW7,DORMITORY AUTHORITY OF THE STATE OF NEW YORK / STATE PERSONAL INCOME TAX REVENUE BONDS (GENERAL PURPOSE) SERIES 2018A (TAX-EXEMPT),5,09/15/2030,121.985,2.394,"09/15/2028
@ 100","25,000",Customer bought,-
03/22/2019 01:40 PM,874476HV9,"CITY OF TALLAHASSEE, FLORIDA / ENERGY SYSTEM REFUNDING REVENUE BONDS, SERIES 2015",5,10/01/2027,113.358,1.898,"10/01/2023
@ 100","625,000",Customer sold,-
03/27/2019 10:46 AM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,111.112,1.82,"11/15/2022
@ 100","95,000",Customer bought,-
03/27/2019 09:50 AM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,111.863,1.619,"11/15/2022
@ 100","5,000",Customer bought,-
03/26/2019 12:12 PM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,110.359,2.025,"11/15/2022
@ 100","25,000",Inter-dealer trade,-
03/26/2019 12:12 PM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,110.359,2.025,"11/15/2022
@ 100","25,000",Customer sold,
03/26/2019 12:12 PM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,110.359,2.025,"11/15/2022
@ 100","25,000",Inter-dealer trade,
03/26/2019 11:36 AM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,110.675,1.94,"11/15/2022
@ 100","100,000",Customer sold,-
03/25/2019 11:45 AM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,110.778,1.914,"11/15/2022
@ 100","100,000",Customer sold,-
03/20/2019 11:54 AM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,109.38,2.297,"11/15/2022
@ 100","5,000",Customer sold,-
03/14/2019 11:08 AM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,111.091,1.85,"11/15/2022
@ 100","45,000",Customer bought,-
03/14/2019 10:29 AM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,110.716,1.95,"11/15/2022
@ 100","45,000",Inter-dealer trade,-
03/11/2019 03:02 PM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,110.867,1.92,"11/15/2022
@ 100","5,000",Customer bought,
03/11/2019 03:02 PM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,110.367,2.054,"11/15/2022
@ 100","5,000",Inter-dealer trade,
03/11/2019 03:02 PM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,110.867,1.92,"11/15/2022
@ 100","5,000",Inter-dealer trade,
03/08/2019 11:16 AM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,110.688,1.97,"11/15/2022
@ 100","100,000",Customer bought,-
03/07/2019 12:03 PM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,110.646,1.983,"11/15/2022
@ 100","150,000",Customer sold,
03/05/2019 11:08 AM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,110.614,2,"11/15/2022
@ 100","35,000",Customer bought,-
03/04/2019 01:24 PM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,110.322,2.08,"11/15/2022
@ 100","35,000",Customer sold,
03/04/2019 01:24 PM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,110.322,2.08,"11/15/2022
@ 100","35,000",Inter-dealer trade,
03/11/2019 02:07 PM,63165TWJ0,"NASSAU COUNTY, NEW YORK / GENERAL IMPROVEMENT BONDS, 2016 SERIES C",5,04/01/2028,119.258,2.052,"04/01/2026
@ 100","45,000",Customer bought,-
03/01/2019 12:39 PM,63165TWJ0,"NASSAU COUNTY, NEW YORK / GENERAL IMPROVEMENT BONDS, 2016 SERIES C",5,04/01/2028,115.941,2.524,"04/01/2026
@ 100","45,000",Customer sold,-
03/20/2019 10:14 AM,64971QCH4,NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY FUTURE TAX SECURED SUBORDINATE BONDS / FISCAL 2011 SERIES E,5,11/01/2022,107.57,1.346,"05/01/2021
@ 100","50,000",Customer bought,-
03/20/2019 10:14 AM,64971QCH4,NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY FUTURE TAX SECURED SUBORDINATE BONDS / FISCAL 2011 SERIES E,5,11/01/2022,107.17,1.53,"05/01/2021
@ 100","50,000",Inter-dealer trade,
03/14/2019 03:43 PM,64971QCH4,NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY FUTURE TAX SECURED SUBORDINATE BONDS / FISCAL 2011 SERIES E,5,11/01/2022,107.534,1.38,"05/01/2021
@ 100","100,000",Inter-dealer trade,
03/14/2019 03:43 PM,64971QCH4,NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY FUTURE TAX SECURED SUBORDINATE BONDS / FISCAL 2011 SERIES E,5,11/01/2022,107.972,1.18,"05/01/2021
@ 100","100,000",Customer bought,-
